barcode	Count
19_898_1002_1629	1
19_515_616_1629	1
20_873_968_1566	1
20_388_1161_1599	1
22_1428_1535_1628	1
24_714_1409_1552	1
24_31_1089_1386	1
24_1094_1170_1341	1
24_1107_1161_1629	1
24_323_639_1131	1
24_210_1285_1615	1
24_437_569_686	1
24_410_495_1581	1
24_361_417_1610	1
24_922_1137_1629	1
24_431_1018_1111	1
24_1470_1550_1628	1
24_269_353_1567	1
25_148_226_1612	1
26_830_927_1129_1180_1545	1
26_354_410_785_942_1627	1
27_667_794_1079	1
27_243_1457_1629	1
27_394_639_1614	1
27_133_1289_1629	1
27_106_485_1499	1
27_586_635_1612	1
27_1386_1457_1608	1
29_148_1321_1592	1
30_718_883_1586	1
31_59_495_1411	1
31_1229_1374_1615	1
32_1327_1377_1609	1
32_1345_1418_1615	1
32_717_1063_1586	1
32_261_320_517	1
32_660_713_1117	1
33_721_1083_1588	1
33_270_353_1629	1
34_688_1083_1594	1
35_400_455_1576	1
35_67_203_1629	1
35_148_198_1627	1
36_1004_1201_1629	1
36_1364_1418_1629	1
36_293_630_1129_1180_1280	1
36_726_1170_1627	1
37_360_1213_1629	1
37_892_1047_1628	1
38_71_194_1615	1
38_465_635_1628	1
39_489_616_1129_1220_1627	1
43_210_266_1260_1391_1629	1
43_326_970_1625	1
43_323_400_1518	1
44_133_233_1629	1
44_613_956_1629	1
45_54_968_1629	1
46_148_508_1629	1
47_293_408_1115	1
47_776_927_1331	1
48_528_1102_1614	1
50_1284_1409_1606	1
52_437_507_752	1
53_688_1109_1558	1
54_670_1430_1578	1
55_726_1109_1605	1
56_235_308_736	1
61_67_442_974	1
64_243_490_1615	1
64_711_838_1156	1
66_387_1047_1615	1
68_114_1063_1629	1
78_670_1065_1497	1
78_535_670_847_1065_1527	1
78_358_1260_1629	1
78_378_1170_1614	1
78_169_956_1627	1
78_498_678_1629	1
79_1115_1189_1629	1
81_688_1047_1629	1
83_489_1030_1592	1
87_429_616_1629	1
88_506_1170_1628	1
94_776_1074_1629	1
96_871_1285_1615	1
98_301_1142_1625	1
101_728_1063_1623	1
104_679_1063_1629	1
111_522_630_830_927_1245_1320_1615	1
111_1108_1161_1629	1
145_613_1109_1271	1
156_877_956_1629	1
164_747_1083_1627	1
164_746_1170_1612	1
172_637_750_1629	1
181_232_1247_1629	1
190_689_806_1629	1
201_742_1063_1525	1
203_280_331_1616	1
206_864_1292_1629	1
212_384_428_1129_1192_1629	1
217_595_965_1629	1
220_636_956_1126	1
225_232_968_1615	1
229_757_922_1612	1
230_718_799_1629	1
231_388_1213_1615	1
236_1309_1364_1629	1
237_757_1042_1615	1
239_714_927_1629	1
265_535_910_1629	1
282_947_1089_1580	1
447_509_1063_1626	1
469_1282_1341_1629	1
493_610_662_1151	1
494_513_568_1615	1
531_1162_1289_1629	1
608_614_990_1629	1
652_728_1083_1289	1
659_669_1220_1615	1
662_670_1142_1615	1
704_1234_1285_1628	1
705_728_1102_1629	1
772_1208_1381_1629	1
845_1129_1207_1613	1
982_1083_1285_1615	1
1088_1097_1409_1628	1
1138_1208_1430_1629	1
